Area,Item,Year,Yield,Pest,Rainfall,Temp
Indonesia,Sweet potatoes,1999,96698,1597.0,2702,27.32
Indonesia,Cassava,2000,125305,1597.0,2702,25.46
Indonesia,Cassava,2000,125305,1597.0,2702,27.2
Indonesia,Cassava,2000,125305,1597.0,2702,27.1
Indonesia,Cassava,2000,125305,1597.0,2702,27.23
Indonesia,Cassava,2000,125305,1597.0,2702,26.77
Indonesia,Cassava,2000,125305,1597.0,2702,27.44
Indonesia,Maize,2000,27649,1597.0,2702,25.46
Indonesia,Maize,2000,27649,1597.0,2702,27.2
Indonesia,Maize,2000,27649,1597.0,2702,27.1
Indonesia,Maize,2000,27649,1597.0,2702,27.23
Indonesia,Maize,2000,27649,1597.0,2702,26.77
Indonesia,Maize,2000,27649,1597.0,2702,27.44
Indonesia,Potatoes,2000,133759,1597.0,2702,25.46
Indonesia,Potatoes,2000,133759,1597.0,2702,27.2
Indonesia,Potatoes,2000,133759,1597.0,2702,27.1
Indonesia,Potatoes,2000,133759,1597.0,2702,27.23
Indonesia,Potatoes,2000,133759,1597.0,2702,26.77
Indonesia,Potatoes,2000,133759,1597.0,2702,27.44
Indonesia,"Rice, paddy",2000,44007,1597.0,2702,25.46
Indonesia,"Rice, paddy",2000,44007,1597.0,2702,27.2
Indonesia,"Rice, paddy",2000,44007,1597.0,2702,27.1
Indonesia,"Rice, paddy",2000,44007,1597.0,2702,27.23
Indonesia,"Rice, paddy",2000,44007,1597.0,2702,26.77
Indonesia,"Rice, paddy",2000,44007,1597.0,2702,27.44
Indonesia,Soybeans,2000,12335,1597.0,2702,25.46
Indonesia,Soybeans,2000,12335,1597.0,2702,27.2
Indonesia,Soybeans,2000,12335,1597.0,2702,27.1
Indonesia,Soybeans,2000,12335,1597.0,2702,27.23
Indonesia,Soybeans,2000,12335,1597.0,2702,26.77
Indonesia,Soybeans,2000,12335,1597.0,2702,27.44
Indonesia,Sweet potatoes,2000,94211,1597.0,2702,25.46
Indonesia,Sweet potatoes,2000,94211,1597.0,2702,27.2
Indonesia,Sweet potatoes,2000,94211,1597.0,2702,27.1
Indonesia,Sweet potatoes,2000,94211,1597.0,2702,27.23
Indonesia,Sweet potatoes,2000,94211,1597.0,2702,26.77
Indonesia,Sweet potatoes,2000,94211,1597.0,2702,27.44
Indonesia,Cassava,2001,129407,1597.0,2702,25.43
Indonesia,Cassava,2001,129407,1597.0,2702,27.13
Indonesia,Cassava,2001,129407,1597.0,2702,27.26
Indonesia,Cassava,2001,129407,1597.0,2702,27.32
Indonesia,Cassava,2001,129407,1597.0,2702,26.81
Indonesia,Cassava,2001,129407,1597.0,2702,27.52
Indonesia,Maize,2001,28446,1597.0,2702,25.43
Indonesia,Maize,2001,28446,1597.0,2702,27.13
Indonesia,Maize,2001,28446,1597.0,2702,27.26
Indonesia,Maize,2001,28446,1597.0,2702,27.32
Indonesia,Maize,2001,28446,1597.0,2702,26.81
Indonesia,Maize,2001,28446,1597.0,2702,27.52
Indonesia,Potatoes,2001,148495,1597.0,2702,25.43
Indonesia,Potatoes,2001,148495,1597.0,2702,27.13
Indonesia,Potatoes,2001,148495,1597.0,2702,27.26
Indonesia,Potatoes,2001,148495,1597.0,2702,27.32
Indonesia,Potatoes,2001,148495,1597.0,2702,26.81
Indonesia,Potatoes,2001,148495,1597.0,2702,27.52
Indonesia,"Rice, paddy",2001,43879,1597.0,2702,25.43
Indonesia,"Rice, paddy",2001,43879,1597.0,2702,27.13
Indonesia,"Rice, paddy",2001,43879,1597.0,2702,27.26
Indonesia,"Rice, paddy",2001,43879,1597.0,2702,27.32
Indonesia,"Rice, paddy",2001,43879,1597.0,2702,26.81
Indonesia,"Rice, paddy",2001,43879,1597.0,2702,27.52
Indonesia,Soybeans,2001,12181,1597.0,2702,25.43
Indonesia,Soybeans,2001,12181,1597.0,2702,27.13
Indonesia,Soybeans,2001,12181,1597.0,2702,27.26
Indonesia,Soybeans,2001,12181,1597.0,2702,27.32
Indonesia,Soybeans,2001,12181,1597.0,2702,26.81
Indonesia,Soybeans,2001,12181,1597.0,2702,27.52
Indonesia,Sweet potatoes,2001,96634,1597.0,2702,25.43
Indonesia,Sweet potatoes,2001,96634,1597.0,2702,27.13
Indonesia,Sweet potatoes,2001,96634,1597.0,2702,27.26
Indonesia,Sweet potatoes,2001,96634,1597.0,2702,27.32
Indonesia,Sweet potatoes,2001,96634,1597.0,2702,26.81
Indonesia,Sweet potatoes,2001,96634,1597.0,2702,27.52
Indonesia,Cassava,2002,132491,1597.0,2702,25.64
Indonesia,Cassava,2002,132491,1597.0,2702,27.4
Indonesia,Cassava,2002,132491,1597.0,2702,27.5
Indonesia,Cassava,2002,132491,1597.0,2702,27.49
Indonesia,Cassava,2002,132491,1597.0,2702,27.01
Indonesia,Cassava,2002,132491,1597.0,2702,27.71
Indonesia,Maize,2002,30655,1597.0,2702,25.64
Indonesia,Maize,2002,30655,1597.0,2702,27.4
Indonesia,Maize,2002,30655,1597.0,2702,27.5
Indonesia,Maize,2002,30655,1597.0,2702,27.49
Indonesia,Maize,2002,30655,1597.0,2702,27.01
Indonesia,Maize,2002,30655,1597.0,2702,27.71
Indonesia,Potatoes,2002,155903,1597.0,2702,25.64
Indonesia,Potatoes,2002,155903,1597.0,2702,27.4
Indonesia,Potatoes,2002,155903,1597.0,2702,27.5
Indonesia,Potatoes,2002,155903,1597.0,2702,27.49
Indonesia,Potatoes,2002,155903,1597.0,2702,27.01
Indonesia,Potatoes,2002,155903,1597.0,2702,27.71
Indonesia,"Rice, paddy",2002,44691,1597.0,2702,25.64
Indonesia,"Rice, paddy",2002,44691,1597.0,2702,27.4
Indonesia,"Rice, paddy",2002,44691,1597.0,2702,27.5
Indonesia,"Rice, paddy",2002,44691,1597.0,2702,27.49
Indonesia,"Rice, paddy",2002,44691,1597.0,2702,27.01
Indonesia,"Rice, paddy",2002,44691,1597.0,2702,27.71
Indonesia,Soybeans,2002,12360,1597.0,2702,25.64
Indonesia,Soybeans,2002,12360,1597.0,2702,27.4
Indonesia,Soybeans,2002,12360,1597.0,2702,27.5
Indonesia,Soybeans,2002,12360,1597.0,2702,27.49
Indonesia,Soybeans,2002,12360,1597.0,2702,27.01
Indonesia,Soybeans,2002,12360,1597.0,2702,27.71
Indonesia,Sweet potatoes,2002,99940,1597.0,2702,25.64
Indonesia,Sweet potatoes,2002,99940,1597.0,2702,27.4
Indonesia,Sweet potatoes,2002,99940,1597.0,2702,27.5
Indonesia,Sweet potatoes,2002,99940,1597.0,2702,27.49
Indonesia,Sweet potatoes,2002,99940,1597.0,2702,27.01
Indonesia,Sweet potatoes,2002,99940,1597.0,2702,27.71
Indonesia,Cassava,2004,154679,1597.0,2702,25.67
Indonesia,Cassava,2004,154679,1597.0,2702,27.42
Indonesia,Cassava,2004,154679,1597.0,2702,27.32
Indonesia,Cassava,2004,154679,1597.0,2702,27.57
Indonesia,Cassava,2004,154679,1597.0,2702,26.97
Indonesia,Cassava,2004,154679,1597.0,2702,27.69
Indonesia,Maize,2004,33439,1597.0,2702,25.67
Indonesia,Maize,2004,33439,1597.0,2702,27.42
Indonesia,Maize,2004,33439,1597.0,2702,27.32
Indonesia,Maize,2004,33439,1597.0,2702,27.57
Indonesia,Maize,2004,33439,1597.0,2702,26.97
Indonesia,Maize,2004,33439,1597.0,2702,27.69
Indonesia,Potatoes,2004,163870,1597.0,2702,25.67
Indonesia,Potatoes,2004,163870,1597.0,2702,27.42
Indonesia,Potatoes,2004,163870,1597.0,2702,27.32
Indonesia,Potatoes,2004,163870,1597.0,2702,27.57
Indonesia,Potatoes,2004,163870,1597.0,2702,26.97
Indonesia,Potatoes,2004,163870,1597.0,2702,27.69
Indonesia,"Rice, paddy",2004,45365,1597.0,2702,25.67
Indonesia,"Rice, paddy",2004,45365,1597.0,2702,27.42
Indonesia,"Rice, paddy",2004,45365,1597.0,2702,27.32
Indonesia,"Rice, paddy",2004,45365,1597.0,2702,27.57
Indonesia,"Rice, paddy",2004,45365,1597.0,2702,26.97
Indonesia,"Rice, paddy",2004,45365,1597.0,2702,27.69
Indonesia,Soybeans,2004,12801,1597.0,2702,25.67
Indonesia,Soybeans,2004,12801,1597.0,2702,27.42
Indonesia,Soybeans,2004,12801,1597.0,2702,27.32
Indonesia,Soybeans,2004,12801,1597.0,2702,27.57
Indonesia,Soybeans,2004,12801,1597.0,2702,26.97
Indonesia,Soybeans,2004,12801,1597.0,2702,27.69
Indonesia,Sweet potatoes,2004,103053,1597.0,2702,25.67
Indonesia,Sweet potatoes,2004,103053,1597.0,2702,27.42
Indonesia,Sweet potatoes,2004,103053,1597.0,2702,27.32
Indonesia,Sweet potatoes,2004,103053,1597.0,2702,27.57
Indonesia,Sweet potatoes,2004,103053,1597.0,2702,26.97
Indonesia,Sweet potatoes,2004,103053,1597.0,2702,27.69
Indonesia,Cassava,2005,159224,1597.0,2702,25.59
Indonesia,Cassava,2005,159224,1597.0,2702,27.22
Indonesia,Cassava,2005,159224,1597.0,2702,27.48
Indonesia,Cassava,2005,159224,1597.0,2702,27.44
Indonesia,Cassava,2005,159224,1597.0,2702,27.11
Indonesia,Cassava,2005,159224,1597.0,2702,27.77
Indonesia,Maize,2005,34539,1597.0,2702,25.59
Indonesia,Maize,2005,34539,1597.0,2702,27.22
Indonesia,Maize,2005,34539,1597.0,2702,27.48
Indonesia,Maize,2005,34539,1597.0,2702,27.44
Indonesia,Maize,2005,34539,1597.0,2702,27.11
Indonesia,Maize,2005,34539,1597.0,2702,27.77
Indonesia,Potatoes,2005,164014,1597.0,2702,25.59
Indonesia,Potatoes,2005,164014,1597.0,2702,27.22
Indonesia,Potatoes,2005,164014,1597.0,2702,27.48
Indonesia,Potatoes,2005,164014,1597.0,2702,27.44
Indonesia,Potatoes,2005,164014,1597.0,2702,27.11
Indonesia,Potatoes,2005,164014,1597.0,2702,27.77
Indonesia,"Rice, paddy",2005,45739,1597.0,2702,25.59
Indonesia,"Rice, paddy",2005,45739,1597.0,2702,27.22
Indonesia,"Rice, paddy",2005,45739,1597.0,2702,27.48
Indonesia,"Rice, paddy",2005,45739,1597.0,2702,27.44
Indonesia,"Rice, paddy",2005,45739,1597.0,2702,27.11
Indonesia,"Rice, paddy",2005,45739,1597.0,2702,27.77
Indonesia,Soybeans,2005,13006,1597.0,2702,25.59
Indonesia,Soybeans,2005,13006,1597.0,2702,27.22
Indonesia,Soybeans,2005,13006,1597.0,2702,27.48
Indonesia,Soybeans,2005,13006,1597.0,2702,27.44
Indonesia,Soybeans,2005,13006,1597.0,2702,27.11
Indonesia,Soybeans,2005,13006,1597.0,2702,27.77
Indonesia,Sweet potatoes,2005,104128,1597.0,2702,25.59
Indonesia,Sweet potatoes,2005,104128,1597.0,2702,27.22
Indonesia,Sweet potatoes,2005,104128,1597.0,2702,27.48
Indonesia,Sweet potatoes,2005,104128,1597.0,2702,27.44
Indonesia,Sweet potatoes,2005,104128,1597.0,2702,27.11
Indonesia,Sweet potatoes,2005,104128,1597.0,2702,27.77
Indonesia,Cassava,2006,162829,1597.0,2702,25.66
Indonesia,Cassava,2006,162829,1597.0,2702,27.39
Indonesia,Cassava,2006,162829,1597.0,2702,27.21
Indonesia,Cassava,2006,162829,1597.0,2702,27.55
Indonesia,Cassava,2006,162829,1597.0,2702,26.98
Indonesia,Cassava,2006,162829,1597.0,2702,27.55
Indonesia,Maize,2006,34699,1597.0,2702,25.66
Indonesia,Maize,2006,34699,1597.0,2702,27.39
Indonesia,Maize,2006,34699,1597.0,2702,27.21
Indonesia,Maize,2006,34699,1597.0,2702,27.55
Indonesia,Maize,2006,34699,1597.0,2702,26.98
Indonesia,Maize,2006,34699,1597.0,2702,27.55
Indonesia,Potatoes,2006,169363,1597.0,2702,25.66
Indonesia,Potatoes,2006,169363,1597.0,2702,27.39
Indonesia,Potatoes,2006,169363,1597.0,2702,27.21
Indonesia,Potatoes,2006,169363,1597.0,2702,27.55
Indonesia,Potatoes,2006,169363,1597.0,2702,26.98
Indonesia,Potatoes,2006,169363,1597.0,2702,27.55
Indonesia,"Rice, paddy",2006,46201,1597.0,2702,25.66
Indonesia,"Rice, paddy",2006,46201,1597.0,2702,27.39
Indonesia,"Rice, paddy",2006,46201,1597.0,2702,27.21
Indonesia,"Rice, paddy",2006,46201,1597.0,2702,27.55
Indonesia,"Rice, paddy",2006,46201,1597.0,2702,26.98
Indonesia,"Rice, paddy",2006,46201,1597.0,2702,27.55
Indonesia,Soybeans,2006,12878,1597.0,2702,25.66
Indonesia,Soybeans,2006,12878,1597.0,2702,27.39
Indonesia,Soybeans,2006,12878,1597.0,2702,27.21
Indonesia,Soybeans,2006,12878,1597.0,2702,27.55
Indonesia,Soybeans,2006,12878,1597.0,2702,26.98
Indonesia,Soybeans,2006,12878,1597.0,2702,27.55
Indonesia,Sweet potatoes,2006,105267,1597.0,2702,25.66
Indonesia,Sweet potatoes,2006,105267,1597.0,2702,27.39
Indonesia,Sweet potatoes,2006,105267,1597.0,2702,27.21
Indonesia,Sweet potatoes,2006,105267,1597.0,2702,27.55
Indonesia,Sweet potatoes,2006,105267,1597.0,2702,26.98
Indonesia,Sweet potatoes,2006,105267,1597.0,2702,27.55
Indonesia,Cassava,2007,166362,1597.0,2702,25.5
Indonesia,Cassava,2007,166362,1597.0,2702,27.21
Indonesia,Cassava,2007,166362,1597.0,2702,27.14
Indonesia,Cassava,2007,166362,1597.0,2702,27.29
Indonesia,Cassava,2007,166362,1597.0,2702,26.88
Indonesia,Cassava,2007,166362,1597.0,2702,27.49
Indonesia,Maize,2007,36601,1597.0,2702,25.5
Indonesia,Maize,2007,36601,1597.0,2702,27.21
Indonesia,Maize,2007,36601,1597.0,2702,27.14
Indonesia,Maize,2007,36601,1597.0,2702,27.29
Indonesia,Maize,2007,36601,1597.0,2702,26.88
Indonesia,Maize,2007,36601,1597.0,2702,27.49
Indonesia,Potatoes,2007,160919,1597.0,2702,25.5
Indonesia,Potatoes,2007,160919,1597.0,2702,27.21
Indonesia,Potatoes,2007,160919,1597.0,2702,27.14
Indonesia,Potatoes,2007,160919,1597.0,2702,27.29
Indonesia,Potatoes,2007,160919,1597.0,2702,26.88
Indonesia,Potatoes,2007,160919,1597.0,2702,27.49
Indonesia,"Rice, paddy",2007,47052,1597.0,2702,25.5
Indonesia,"Rice, paddy",2007,47052,1597.0,2702,27.21
Indonesia,"Rice, paddy",2007,47052,1597.0,2702,27.14
Indonesia,"Rice, paddy",2007,47052,1597.0,2702,27.29
Indonesia,"Rice, paddy",2007,47052,1597.0,2702,26.88
Indonesia,"Rice, paddy",2007,47052,1597.0,2702,27.49
Indonesia,Soybeans,2007,12908,1597.0,2702,25.5
Indonesia,Soybeans,2007,12908,1597.0,2702,27.21
Indonesia,Soybeans,2007,12908,1597.0,2702,27.14
Indonesia,Soybeans,2007,12908,1597.0,2702,27.29
Indonesia,Soybeans,2007,12908,1597.0,2702,26.88
Indonesia,Soybeans,2007,12908,1597.0,2702,27.49
Indonesia,Sweet potatoes,2007,106643,1597.0,2702,25.5
Indonesia,Sweet potatoes,2007,106643,1597.0,2702,27.21
Indonesia,Sweet potatoes,2007,106643,1597.0,2702,27.14
Indonesia,Sweet potatoes,2007,106643,1597.0,2702,27.29
Indonesia,Sweet potatoes,2007,106643,1597.0,2702,26.88
Indonesia,Sweet potatoes,2007,106643,1597.0,2702,27.49
Indonesia,Cassava,2008,180950,1597.0,2702,25.32
Indonesia,Cassava,2008,180950,1597.0,2702,26.97
Indonesia,Cassava,2008,180950,1597.0,2702,27.03
Indonesia,Cassava,2008,180950,1597.0,2702,27.18
Indonesia,Cassava,2008,180950,1597.0,2702,26.65
Indonesia,Cassava,2008,180950,1597.0,2702,27.34
Indonesia,Maize,2008,40776,1597.0,2702,25.32
Indonesia,Maize,2008,40776,1597.0,2702,26.97
Indonesia,Maize,2008,40776,1597.0,2702,27.03
Indonesia,Maize,2008,40776,1597.0,2702,27.18
Indonesia,Maize,2008,40776,1597.0,2702,26.65
Indonesia,Maize,2008,40776,1597.0,2702,27.34
Indonesia,Potatoes,2008,166719,1597.0,2702,25.32
Indonesia,Potatoes,2008,166719,1597.0,2702,26.97
Indonesia,Potatoes,2008,166719,1597.0,2702,27.03
Indonesia,Potatoes,2008,166719,1597.0,2702,27.18
Indonesia,Potatoes,2008,166719,1597.0,2702,26.65
Indonesia,Potatoes,2008,166719,1597.0,2702,27.34
Indonesia,"Rice, paddy",2008,48948,1597.0,2702,25.32
Indonesia,"Rice, paddy",2008,48948,1597.0,2702,26.97
Indonesia,"Rice, paddy",2008,48948,1597.0,2702,27.03
Indonesia,"Rice, paddy",2008,48948,1597.0,2702,27.18
Indonesia,"Rice, paddy",2008,48948,1597.0,2702,26.65
Indonesia,"Rice, paddy",2008,48948,1597.0,2702,27.34
Indonesia,Soybeans,2008,13119,1597.0,2702,25.32
Indonesia,Soybeans,2008,13119,1597.0,2702,26.97
Indonesia,Soybeans,2008,13119,1597.0,2702,27.03
Indonesia,Soybeans,2008,13119,1597.0,2702,27.18
Indonesia,Soybeans,2008,13119,1597.0,2702,26.65
Indonesia,Soybeans,2008,13119,1597.0,2702,27.34
Indonesia,Sweet potatoes,2008,107743,1597.0,2702,25.32
Indonesia,Sweet potatoes,2008,107743,1597.0,2702,26.97
Indonesia,Sweet potatoes,2008,107743,1597.0,2702,27.03
Indonesia,Sweet potatoes,2008,107743,1597.0,2702,27.18
Indonesia,Sweet potatoes,2008,107743,1597.0,2702,26.65
Indonesia,Sweet potatoes,2008,107743,1597.0,2702,27.34
Indonesia,Cassava,2009,187461,1597.0,2702,25.54
Indonesia,Cassava,2009,187461,1597.0,2702,27.31
Indonesia,Cassava,2009,187461,1597.0,2702,27.3
Indonesia,Cassava,2009,187461,1597.0,2702,27.63
Indonesia,Cassava,2009,187461,1597.0,2702,26.98
Indonesia,Cassava,2009,187461,1597.0,2702,27.69
Indonesia,Maize,2009,42372,1597.0,2702,25.54
Indonesia,Maize,2009,42372,1597.0,2702,27.31
Indonesia,Maize,2009,42372,1597.0,2702,27.3
Indonesia,Maize,2009,42372,1597.0,2702,27.63
Indonesia,Maize,2009,42372,1597.0,2702,26.98
Indonesia,Maize,2009,42372,1597.0,2702,27.69
Indonesia,Potatoes,2009,165123,1597.0,2702,25.54
Indonesia,Potatoes,2009,165123,1597.0,2702,27.31
Indonesia,Potatoes,2009,165123,1597.0,2702,27.3
Indonesia,Potatoes,2009,165123,1597.0,2702,27.63
Indonesia,Potatoes,2009,165123,1597.0,2702,26.98
Indonesia,Potatoes,2009,165123,1597.0,2702,27.69
Indonesia,"Rice, paddy",2009,49985,1597.0,2702,25.54
Indonesia,"Rice, paddy",2009,49985,1597.0,2702,27.31
Indonesia,"Rice, paddy",2009,49985,1597.0,2702,27.3
Indonesia,"Rice, paddy",2009,49985,1597.0,2702,27.63
Indonesia,"Rice, paddy",2009,49985,1597.0,2702,26.98
Indonesia,"Rice, paddy",2009,49985,1597.0,2702,27.69
Indonesia,Soybeans,2009,13483,1597.0,2702,25.54
Indonesia,Soybeans,2009,13483,1597.0,2702,27.31
Indonesia,Soybeans,2009,13483,1597.0,2702,27.3
Indonesia,Soybeans,2009,13483,1597.0,2702,27.63
Indonesia,Soybeans,2009,13483,1597.0,2702,26.98
Indonesia,Soybeans,2009,13483,1597.0,2702,27.69
Indonesia,Sweet potatoes,2009,111920,1597.0,2702,25.54
Indonesia,Sweet potatoes,2009,111920,1597.0,2702,27.31
Indonesia,Sweet potatoes,2009,111920,1597.0,2702,27.3
Indonesia,Sweet potatoes,2009,111920,1597.0,2702,27.63
Indonesia,Sweet potatoes,2009,111920,1597.0,2702,26.98
Indonesia,Sweet potatoes,2009,111920,1597.0,2702,27.69
Indonesia,Cassava,2010,202174,1597.0,2702,25.57
Indonesia,Cassava,2010,202174,1597.0,2702,27.25
Indonesia,Cassava,2010,202174,1597.0,2702,27.69
Indonesia,Cassava,2010,202174,1597.0,2702,27.46
Indonesia,Cassava,2010,202174,1597.0,2702,26.94
Indonesia,Cassava,2010,202174,1597.0,2702,27.55
Indonesia,Maize,2010,44359,1597.0,2702,25.57
Indonesia,Maize,2010,44359,1597.0,2702,27.25
Indonesia,Maize,2010,44359,1597.0,2702,27.69
Indonesia,Maize,2010,44359,1597.0,2702,27.46
Indonesia,Maize,2010,44359,1597.0,2702,26.94
Indonesia,Maize,2010,44359,1597.0,2702,27.55
Indonesia,Potatoes,2010,159445,1597.0,2702,25.57
Indonesia,Potatoes,2010,159445,1597.0,2702,27.25
Indonesia,Potatoes,2010,159445,1597.0,2702,27.69
Indonesia,Potatoes,2010,159445,1597.0,2702,27.46
Indonesia,Potatoes,2010,159445,1597.0,2702,26.94
Indonesia,Potatoes,2010,159445,1597.0,2702,27.55
Indonesia,"Rice, paddy",2010,50153,1597.0,2702,25.57
Indonesia,"Rice, paddy",2010,50153,1597.0,2702,27.25
Indonesia,"Rice, paddy",2010,50153,1597.0,2702,27.69
Indonesia,"Rice, paddy",2010,50153,1597.0,2702,27.46
Indonesia,"Rice, paddy",2010,50153,1597.0,2702,26.94
Indonesia,"Rice, paddy",2010,50153,1597.0,2702,27.55
Indonesia,Soybeans,2010,13726,1597.0,2702,25.57
Indonesia,Soybeans,2010,13726,1597.0,2702,27.25
Indonesia,Soybeans,2010,13726,1597.0,2702,27.69
Indonesia,Soybeans,2010,13726,1597.0,2702,27.46
Indonesia,Soybeans,2010,13726,1597.0,2702,26.94
Indonesia,Soybeans,2010,13726,1597.0,2702,27.55
Indonesia,Sweet potatoes,2010,113272,1597.0,2702,25.57
Indonesia,Sweet potatoes,2010,113272,1597.0,2702,27.25
Indonesia,Sweet potatoes,2010,113272,1597.0,2702,27.69
Indonesia,Sweet potatoes,2010,113272,1597.0,2702,27.46
Indonesia,Sweet potatoes,2010,113272,1597.0,2702,26.94
Indonesia,Sweet potatoes,2010,113272,1597.0,2702,27.55
Indonesia,Cassava,2011,202955,1597.0,2702,25.38
Indonesia,Cassava,2011,202955,1597.0,2702,27.24
Indonesia,Cassava,2011,202955,1597.0,2702,27.19
Indonesia,Cassava,2011,202955,1597.0,2702,27.39
Indonesia,Cassava,2011,202955,1597.0,2702,26.63
Indonesia,Cassava,2011,202955,1597.0,2702,27.19
Indonesia,Maize,2011,45652,1597.0,2702,25.38
Indonesia,Maize,2011,45652,1597.0,2702,27.24
Indonesia,Maize,2011,45652,1597.0,2702,27.19
Indonesia,Maize,2011,45652,1597.0,2702,27.39
Indonesia,Maize,2011,45652,1597.0,2702,26.63
Indonesia,Maize,2011,45652,1597.0,2702,27.19
Indonesia,Potatoes,2011,159562,1597.0,2702,25.38
Indonesia,Potatoes,2011,159562,1597.0,2702,27.24
Indonesia,Potatoes,2011,159562,1597.0,2702,27.19
Indonesia,Potatoes,2011,159562,1597.0,2702,27.39
Indonesia,Potatoes,2011,159562,1597.0,2702,26.63
Indonesia,Potatoes,2011,159562,1597.0,2702,27.19
Indonesia,"Rice, paddy",2011,49802,1597.0,2702,25.38
Indonesia,"Rice, paddy",2011,49802,1597.0,2702,27.24
Indonesia,"Rice, paddy",2011,49802,1597.0,2702,27.19
Indonesia,"Rice, paddy",2011,49802,1597.0,2702,27.39
Indonesia,"Rice, paddy",2011,49802,1597.0,2702,26.63
Indonesia,"Rice, paddy",2011,49802,1597.0,2702,27.19
Indonesia,Soybeans,2011,13681,1597.0,2702,25.38
Indonesia,Soybeans,2011,13681,1597.0,2702,27.24
Indonesia,Soybeans,2011,13681,1597.0,2702,27.19
Indonesia,Soybeans,2011,13681,1597.0,2702,27.39
Indonesia,Soybeans,2011,13681,1597.0,2702,26.63
Indonesia,Soybeans,2011,13681,1597.0,2702,27.19
Indonesia,Sweet potatoes,2011,123289,1597.0,2702,25.38
Indonesia,Sweet potatoes,2011,123289,1597.0,2702,27.24
Indonesia,Sweet potatoes,2011,123289,1597.0,2702,27.19
Indonesia,Sweet potatoes,2011,123289,1597.0,2702,27.39
Indonesia,Sweet potatoes,2011,123289,1597.0,2702,26.63
Indonesia,Sweet potatoes,2011,123289,1597.0,2702,27.19
Indonesia,Cassava,2012,214018,1597.0,2702,25.59
Indonesia,Cassava,2012,214018,1597.0,2702,27.36
Indonesia,Cassava,2012,214018,1597.0,2702,27.37
Indonesia,Cassava,2012,214018,1597.0,2702,27.49
Indonesia,Cassava,2012,214018,1597.0,2702,26.87
Indonesia,Cassava,2012,214018,1597.0,2702,27.48
Indonesia,Maize,2012,48987,1597.0,2702,25.59
Indonesia,Maize,2012,48987,1597.0,2702,27.36
Indonesia,Maize,2012,48987,1597.0,2702,27.37
Indonesia,Maize,2012,48987,1597.0,2702,27.49
Indonesia,Maize,2012,48987,1597.0,2702,26.87
Indonesia,Maize,2012,48987,1597.0,2702,27.48
Indonesia,Potatoes,2012,165820,1597.0,2702,25.59
Indonesia,Potatoes,2012,165820,1597.0,2702,27.36
Indonesia,Potatoes,2012,165820,1597.0,2702,27.37
Indonesia,Potatoes,2012,165820,1597.0,2702,27.49
Indonesia,Potatoes,2012,165820,1597.0,2702,26.87
Indonesia,Potatoes,2012,165820,1597.0,2702,27.48
Indonesia,"Rice, paddy",2012,51360,1597.0,2702,25.59
Indonesia,"Rice, paddy",2012,51360,1597.0,2702,27.36
Indonesia,"Rice, paddy",2012,51360,1597.0,2702,27.37
Indonesia,"Rice, paddy",2012,51360,1597.0,2702,27.49
Indonesia,"Rice, paddy",2012,51360,1597.0,2702,26.87
Indonesia,"Rice, paddy",2012,51360,1597.0,2702,27.48
Indonesia,Soybeans,2012,14854,1597.0,2702,25.59
Indonesia,Soybeans,2012,14854,1597.0,2702,27.36
Indonesia,Soybeans,2012,14854,1597.0,2702,27.37
Indonesia,Soybeans,2012,14854,1597.0,2702,27.49
Indonesia,Soybeans,2012,14854,1597.0,2702,26.87
Indonesia,Soybeans,2012,14854,1597.0,2702,27.48
Indonesia,Sweet potatoes,2012,139290,1597.0,2702,25.59
Indonesia,Sweet potatoes,2012,139290,1597.0,2702,27.36
Indonesia,Sweet potatoes,2012,139290,1597.0,2702,27.37
Indonesia,Sweet potatoes,2012,139290,1597.0,2702,27.49
Indonesia,Sweet potatoes,2012,139290,1597.0,2702,26.87
Indonesia,Sweet potatoes,2012,139290,1597.0,2702,27.48
Indonesia,Cassava,2013,224601,1597.0,2702,25.48
Indonesia,Cassava,2013,224601,1597.0,2702,27.37
Indonesia,Cassava,2013,224601,1597.0,2702,27.88
Indonesia,Cassava,2013,224601,1597.0,2702,27.34
Indonesia,Cassava,2013,224601,1597.0,2702,26.72
Indonesia,Cassava,2013,224601,1597.0,2702,27.3
Indonesia,Maize,2013,48441,1597.0,2702,25.48
Indonesia,Maize,2013,48441,1597.0,2702,27.37
Indonesia,Maize,2013,48441,1597.0,2702,27.88
Indonesia,Maize,2013,48441,1597.0,2702,27.34
Indonesia,Maize,2013,48441,1597.0,2702,26.72
Indonesia,Maize,2013,48441,1597.0,2702,27.3
Indonesia,Potatoes,2013,160184,1597.0,2702,25.48
Indonesia,Potatoes,2013,160184,1597.0,2702,27.37
